Si;Fe;CaO;SiO2;MgO;Al2O3;MnO;P2O5;S;basicity;FeOn;FeOn_t;CaO_t;SiO2_t
5540;18,72293;48,91868;14,93279;5,56492;1,35701;2,10122;1,50356;0,0798;3,27592;27,1482485;29,8333324;53,7569575;16,4097101
5210;18,50326;50,29725;14,3525;4,92182;1,27249;2,04064;1,37609;0,08239;3,50442;26,829727;29,32868429;54,98200432;15,68931139
6190;19,99317;48,54563;18,06738;5,11849;1,04756;1,98095;1,4813;0,10775;2,68692;28,9900965;30,32338337;50,77829767;18,89831896
6090;19,79704;48,26211;17,92537;5,2056;1,10377;1,96814;1,48438;0,10683;2,69239;28,705708;30,25054654;50,85940415;18,8900493
6090;18,62588;39,57911;12,86509;4,32032;0,71077;1,89793;1,06478;0,10338;3,07647;27,007526;33,99237167;49,81529287;16,19233546
4730;19,97914;46,3117;17,02227;5,065;0,99263;1,96343;1,32141;0,08372;2,72065;28,969753;31,38524868;50,17316582;18,4415855
6330;18,1629;46,95611;14,04789;5,41191;1,31606;2,06994;1,40352;0,08055;3,34257;26,336205;30,15358734;53,76230798;16,08410468
6050;18,20389;47,03424;14,15545;5,4281;1,35132;2,06892;1,42934;0,08271;3,3227;26,3956405;30,13705646;53,70104757;16,16189597
6050;18,27709;47,04882;14,28217;5,30149;1,25808;2,07744;1,45845;0,08809;3,29423;26,5017805;30,17299847;53,56636223;16,2606393
5520;19,10962;49,33601;16,04811;5,80004;1,43682;1,99023;1,41836;0,0891;3,07426;27,708949;29,76478195;52,99643736;17,23878069
6190;16,90079;39,51203;11,77044;4,70392;0,99889;1,84577;1,03191;0,09682;3,35689;24,5061455;32,33486367;52,13451881;15,53061752
6060;18,59063;46,21605;14,49003;5,06696;1,24317;1,94445;1,24671;0,08187;3,18951;26,9564135;30,75022444;52,72043739;16,52933817
6150;18,94645;50,02609;15,64808;6,28234;1,18837;2,12134;1,53588;0,07837;3,19695;27,4723525;29,49369634;53,70687886;16,7994248
3160;19,26039;50,79437;15,1641;5,96015;1,08678;2,15372;1,53676;0,0722;3,34965;27,9275655;29,74624006;54,10215665;16,15160329
4340;19,12689;50,24821;14,23502;5,4241;1,10824;2,21614;1,53527;0,08582;3,5299;27,7339905;30,07463286;54,48896608;15,43640106
3840;18,76464;50,38469;15,44242;6,2637;1,25637;2,18588;1,62775;0,09074;3,26275;27,208728;29,24542691;54,15621666;16,59835643
4450;17,93505;49,95448;16,26986;6,16244;1,49448;2,05386;1,6336;0,09508;3,07037;26,0058225;28,19665692;54,16284505;17,64049803
4150;25,95334;45,79515;13,80792;5,10611;0,98412;2,05817;1,61884;0,08998;3,31659;37,632343;38,7023018;47,09719287;14,20050532
4280;19,46528;49,56247;15,61942;5,2526;1,36472;1,93484;1,50405;0,10257;3,17313;28,224656;30,21699999;53,06102422;16,72197578
4960;18,07201;49,16909;14,61019;5,08836;1,34036;2,08938;1,55787;0,08827;3,3654;26,2044145;29,12129208;54,64222187;16,23648604
4070;27,72993;44,11586;13,6665;5,25983;0,69079;2,05036;1,57469;0,08629;3,22803;40,2083985;41,0328475;45,02042915;13,94672335
5920;28,64752;43,59586;12,67097;4,60589;0,37982;1,98016;1,50303;0,09696;3,44061;41,538904;42,47082691;44,5739306;12,95524248
5750;30,4579;43,54335;12,13756;4,86663;0,48545;1,96657;1,55161;0,10153;3,58749;44,163955;44,23257521;43,61100593;12,15641886
4180;27,28865;41,85169;11,037;4,98161;1,30697;2,632;1,55257;0,09832;3,79194;39,5685425;42,79658976;45,26599907;11,93741117
4920;23,36524;45,49707;14,50033;6,46119;1,33447;2,0762;1,50218;0,08166;3,13766;33,879598;36,0893496;48,46455572;15,44609469
5490;29,51209;38,055;12,81541;6,17987;0,35571;2,90566;1,49759;0,10881;2,96947;42,7925305;45,68779314;40,62973018;13,68247669
4960;25,72201;40,67538;14,04415;5,87863;0,92283;2,33281;1,40649;0,08976;2,89625;37,2969145;40,53287942;44,20446826;15,26265232
6520;26,31267;39,91774;15,97169;6,15929;1,09961;2,22308;1,4545;0,09875;2,49928;38,1533715;40,57022004;42,44635354;16,98342642
4740;28,46559;39,66116;12,59664;6,61528;0,53886;2,80659;1,44752;0,08757;3,14855;41,2751055;44,12896753;42,40342988;13,46760259
4930;25,93126;41,34645;14,76859;6,01606;0,83129;2,47696;1,34735;0,08197;2,79962;37,600327;40,12183722;44,11917845;15,75898433
4320;31,06661;39,53293;13,02075;5,89082;0,91012;2,02823;1,45878;0,08212;3,03615;45,0465845;46,15416232;40,50494146;13,34089622
5370;31,13139;39,67354;12,97357;5,5498;1,00764;2,03823;1,5352;0,10283;3,05803;45,1405155;46,16178711;40,57112523;13,26708766
5390;30,71838;39,9529;13,63377;6,12726;1,05304;2,01293;1,46961;0,08591;2,93044;44,541651;45,3912291;40,71495323;13,89381767
4350;23,44676;45,60807;14,31288;6,38077;1,29489;2,08021;1,47321;0,08209;3,1865;33,997802;36,19916287;48,56119681;15,23964032
4380;30,55959;39,90917;14,06452;6,21269;1,0936;1,99825;1,55589;0,09241;2,83758;44,3114055;45,08456269;40,60551582;14,30992149
4500;23,30858;45,62827;14,2096;5,95606;1,40899;2,08301;1,45718;0,08244;3,21109;33,797441;36,09476023;48,7297682;15,17547157
3210;24,607;42,51247;12,06242;5,40823;1,7045;2,94255;1,46364;0,09136;3,52437;35,68015;39,53258455;47,10259948;13,36481597
4120;28,63928;38,31715;14,27641;5,16699;1,02225;3,87194;1,47111;0,09964;2,68395;41,526956;44,12104583;40,71073091;15,16822326
3380;24,28665;44,20621;13,64348;5,90803;1,28441;2,05885;1,46233;0,09089;3,2401;35,2156425;37,83969987;47,50019026;14,66010987
3790;25,63418;43,23756;13,47519;5,98855;1,14944;2,06824;1,45271;0,0919;3,20868;37,169561;39,59165534;46,05506569;14,35327897
2930;32,29491;37,40493;12,14562;6,34458;0,84139;3,12908;1,47074;0,09302;3,07971;46,8276195;48,58737175;38,81058355;12,6020447
4220;30,35126;41,19006;11,53341;5,69883;0,92822;3,21365;1,42556;0,09136;3,57137;44,009327;45,49576603;42,58127675;11,92295722
4400;28,89254;41,08061;12,03425;5,20758;1,02813;3,49772;1,50116;0,09021;3,41364;41,894183;44,09494263;43,23863151;12,66642587
3450;24,32083;43,22457;12,61723;5,54229;1,67025;2,61299;1,46856;0,10102;3,42584;35,2652035;38,70745623;47,44374015;13,84880362
4390;22,30449;45,11719;13,90418;5,58385;1,74384;2,41067;1,52213;0,08685;3,24486;32,3415105;35,39896107;49,38240755;15,21863138
3660;24,33467;44,21309;12,84309;5,16963;1,68722;2,28278;1,53187;0,10452;3,44256;35,2852715;38,21173582;47,88000327;13,90826091
2700;26,17102;43,93011;11,55874;5,21256;1,41866;2,64439;1,62229;0,10123;3,8006;37,947979;40,61351333;47,01583997;12,3706467
4010;23,7082;48,15454;10,60833;5,02623;1,60924;2,0617;1,45409;0,09986;4,53931;34,37689;36,90893127;51,70137866;11,38969007
4090;23,09731;43,62549;12,98785;5,25184;1,88547;2,37394;1,53033;0,0979;3,35895;33,4910995;37,16920019;48,41658218;14,41421763
3080;29,23883;40,2448;11,97917;5,044;1,39775;2,1008;1,46223;0,09321;3,35957;42,3963035;44,80678604;42,53295675;12,66025721
2940;23,40942;45,25989;11,61605;5,92738;2,02803;2,03885;1,30309;0,0532;3,89633;33,943659;37,37481708;49,83493706;12,79024586
3550;26,90584;39,50902;9,22885;4,98623;0,86485;2,21632;1,3959;0,09836;4,28103;39,013468;44,45911469;45,0238377;10,51704761
3770;27,29291;44,44439;10,29455;5,09783;1,2745;2,05544;1,32154;0,08162;4,31727;39,5747195;41,96075066;47,12402237;10,91522697
4550;25,39352;46,75393;10,61674;5,3307;1,48488;2,02698;1,47787;0,08894;4,40379;36,820604;39,09131115;49,63722011;11,27146873
3830;24,65436;44,45827;13,31561;6,5537;1,32563;2,24174;1,62349;0,09417;3,33881;35,748822;38,22475317;47,53740969;14,23783714
3650;26,85696;46,16555;9,79079;5,50898;1,24225;2,04045;1,48005;0,10498;4,7152;38,942592;41,03585908;48,64707013;10,3170708
3790;27,45223;45,05319;9,87498;5,30989;1,40829;2,07103;1,31655;0,07132;4,56236;39,8057335;42,01846649;47,55762017;10,42391334
4520;25,67462;46,61176;9,93311;5,16787;1,48332;2,02476;1,45008;0,09559;4,69256;37,228199;39,7003099;49,7069793;10,59271079
4260;24,13915;43,69097;13,25511;5,03797;1,23964;2,28013;1,43452;0,0867;3,29616;35,0017675;38,06697868;47,51712105;14,41590027
4300;29,00975;41,30738;13,55868;5,50392;0,68667;2,19558;1,65869;0,09165;3,04656;42,0641375;43,39631878;42,61559459;13,98808663
4260;27,70716;43,21301;11,49661;5,14796;1,21284;2,14862;1,54184;0,09923;3,75876;40,175382;42,34112995;45,54250839;12,11636166
3390;23,79414;45,27388;12,38274;4,73372;0,54768;2,51708;1,91881;0,09108;3,65621;34,501503;37,43728917;49,12630436;13,43640647
3710;30,90955;40,5446;9,22802;4,73562;0,67944;2,00058;1,62666;0,10678;4,39364;44,8188475;47,38149083;42,86285124;9,75565793
3180;29,1659;40,61675;13,17354;5,8263;0,86572;2,32904;1,63345;0,09863;3,08321;42,290555;44,01559437;42,27351456;13,71089107
4640;27,52879;41,30285;13,1334;4,88127;0,67231;2,18953;1,67522;0,10554;3,14487;39,9167455;42,30575329;43,77481582;13,91943089
3480;30,57082;39,65978;8,79786;4,69119;0,66083;1,9944;1,49053;0,09273;4,50789;44,327689;47,77445904;42,74358934;9,481951613
3840;24,75177;43,8345;15,21632;5,48414;0,88141;2,18334;1,64379;0,10635;2,88076;35,8900665;37,8025399;46,1703083;16,0271518
2940;27,19945;43,78317;11,48611;5,39604;1,18694;2,33489;1,62554;0,10398;3,81184;39,4392025;41,64273512;46,22940717;12,12785771
3970;26,38184;43,2076;13,34284;5,16688;1,15105;2,24995;1,65328;0,10633;3,23826;38,253668;40,35022195;45,57566219;14,07411586
3430;26,38263;41,94894;12,3828;5,84947;1,09879;2,19058;1,54922;0,10299;3,38768;38,2548135;41,31789342;45,30781028;13,3742963
2960;28,33379;42,45646;10,14925;5,51308;1,07912;2,24504;1,56673;0,10607;4,18321;41,0839955;43,85113101;45,31603528;10,83283371
4180;27,61208;42,45784;10,08338;5,37821;1,01477;2,29823;1,47799;0,09744;4,21068;40,037516;43,24698924;45,8613304;10,89168035
3080;28,18374;41,8539;11,45647;5,34438;1,03394;2,25594;1,57393;0,09342;3,6533;40,866423;43,39330497;44,44184036;12,16485467
3300;28,97844;43,13071;10,92631;5,48405;0,99386;2,19654;1,65659;0,08766;3,94742;42,018738;43,73500545;44,89239627;11,37259828
3690;29,24845;42,34643;9,6471;4,88521;0,7962;2,21065;1,58968;0,10049;4,38955;42,4102525;44,92431487;44,856709;10,21897613
3420;29,2064;42,60284;10,51637;4,92153;0,78333;2,14924;1,69084;0,09951;4,0511;42,34928;44,3594321;44,62502759;11,01554031
2880;31,30336;41,04655;9,8578;5,37549;0,80609;1,9856;1,51349;0,08479;4,16387;45,389872;47,13665167;42,62618166;10,23716667
3990;29,24413;42,7989;10,3877;5,2131;0,86096;2,1725;1,67962;0,09934;4,12015;42,4039885;44,3600036;44,77313161;10,86686479
3150;29,11785;42,4447;10,41472;4,94363;0,81969;2,12606;1,63229;0,09704;4,07545;42,2208825;44,40549871;44,6408971;10,95360419
3940;31,01762;41,1148;9,43219;4,96901;0,73398;2,01086;1,52067;0,08346;4,35899;44,975549;47,08370346;43,04198824;9,874308303
4170;31,01818;41,29183;9,29714;4,93191;0,72959;2,0312;1,51342;0,09165;4,44135;44,976361;47,06347012;43,20796001;9,728569872
3320;28,3033;41,38589;10,80903;5,51819;0,89046;2,08485;1,52349;0,09099;3,82882;41,039785;44,01771315;44,38893221;11,59335464
5010;25,0065;45,26534;12,46728;4,88187;0,90375;2,26354;1,46737;0,1026;3,63073;36,259425;38,57712107;48,15869258;13,26418635
3700;27,53043;41,04387;9,71611;5,0447;0,95618;2,237;1,48878;0,0952;4,22431;39,9191235;44,02240644;45,26276553;10,71482803
4280;24,94487;40,40209;14,75286;5,00602;1,20551;2,62682;1,47053;0,10754;2,73859;36,1700615;39,6058658;44,23989588;16,15423832
3290;27,08019;42,37644;12,84727;5,71901;1,05592;2,1728;1,60028;0,09458;3,29848;39,2662755;41,55601812;44,8475463;13,59643557
3570;28,52882;41,77982;9,77169;5,03356;0,88584;2,20935;1,53217;0,09638;4,2756;41,366789;44,51952893;44,96403878;10,51643229
5270;24,44754;48,20336;14,10316;4,73326;0,75268;1,99067;1,60243;0,0945;3,41791;35,448933;36,26287016;49,31014948;14,42698035
3590;29,3231;39,35695;14,46934;5,41794;1,22348;1,99266;1,45251;0,10302;2,72002;42,518495;44,13159986;40,85010932;15,01829082
4220;25,94917;36,44293;9,90077;4,90182;1,0227;2,26842;1,26205;0,11211;3,68082;37,6262965;44,80921528;43,39994226;11,79084246
2920;33,67412;38,50884;10,73189;5,04089;1,06268;2,04671;1,52359;0,10266;3,58826;48,827474;49,78930174;39,26740618;10,94329208
3890;25,55682;44,55362;9,80389;5,99741;0,68195;3,24098;1,56006;0,07709;4,54448;37,057389;40,5375813;48,73781023;10,72460847
4950;24,87864;44,88131;13,37656;5,07405;0,84056;2,31624;1,50481;0,10376;3,35522;36,074028;38,24160095;47,57808435;14,1803147
4120;25,82172;39,25817;13,95464;4,98981;1,19463;2,66421;1,39791;0,10568;2,81327;37,441494;41,30139701;43,30535702;15,39324597
4790;26,33779;39,71111;15,03502;5,21259;1,00899;2,53219;1,44302;0,10685;2,64124;38,1897955;41,09260794;42,7295578;16,17783426
4750;25,21082;45,44907;13,50835;5,15824;0,84628;2,34281;1,52623;0,10848;3,36452;36,555689;38,27295476;47,58411748;14,14292775
4930;22,63573;46,0804;13,7721;5,03218;0,89257;2,34148;1,55994;0,10251;3,34592;32,8218085;35,41629717;49,72294992;14,86075291
4600;23,6603;42,78257;15,05034;4,83291;0,7187;2,55686;1,50116;0,10659;2,84263;34,307435;37,23389032;46,43196202;16,33414765
3990;25,60202;42,38756;14,42519;5,16297;0,70047;2,53248;1,47913;0,10427;2,93844;37,122929;39,51951952;45,12402577;15,35645471
4020;27,03026;44,09255;12,35646;4,9028;0,83161;2,32144;1,53567;0,1176;3,56838;39,193877;40,97939557;46,10123281;12,91937162
4750;22,30729;45,99208;13,00472;4,83055;0,91877;2,32968;1,48039;0,10704;3,53657;32,3455705;35,41135436;50,35130986;14,23733578
4820;22,50796;45,8742;13,63488;4,69324;0,90225;2,33317;1,5629;0,11297;3,36447;32,636542;35,41844017;49,78445965;14,79710018
5690;25,14851;45,88071;12,62268;4,70693;0,87516;2,27313;1,49699;0,11595;3,63478;36,4653395;38,39720684;48,31138654;13,29140662
5970;25,04774;45,35144;12,09024;4,62702;0,84515;2,28425;1,51726;0,10634;3,75108;36,319223;38,73599959;48,36924405;12,89475636
5660;24,43512;48,65367;14,48531;5,20241;0,79079;2,0019;1,59012;0,08985;3,35883;35,430924;35,9449716;49,35955908;14,69546932
5530;23,85782;44,94479;13,69868;5,68259;1,19765;2,29308;1,45655;0,07612;3,28096;34,593839;37,10300026;48,20472672;14,69227303
6090;23,59242;44,31868;12,65951;5,17546;0,92768;2,25539;1,49258;0,11461;3,50082;34,209009;37,51514398;48,60186571;13,88299031
6010;24,71219;46,39289;13,34911;5,2734;1,07529;1,957;1,49198;0,10093;3,47536;35,8326755;37,49180974;48,54098615;13,96720411
4930;24,93157;47,83283;13,04313;4,34232;0,58689;2,01761;1,53699;0,08768;3,66728;36,1507765;37,25857202;49,2986075;13,44282047
6010;24,55198;46,76381;13,29832;5,26024;1,07082;1,95523;1,53979;0,09993;3,51652;35,600371;37,21455181;48,88415995;13,90128824
6140;24,14832;46,95344;14,36109;5,83506;1,18461;1,96097;1,55369;0,10061;3,26949;35,015064;36,34922825;48,74248717;14,90828457
5080;26,56087;44,86015;15,10171;4,38367;0,89084;2,05608;1,54761;0,10467;2,97054;38,5132615;39,10963593;45,55480543;15,33555864
3800;24,8311;46,4122;13,66561;4,74857;1,62661;1,97011;1,57061;0,12246;3,39628;36,005095;37,47294589;48,30432635;14,22272776
3990;26,27671;44,59728;13,33577;4,52244;1,39159;2,0001;1,52348;0,10507;3,34418;38,1012295;39,67461379;46,43891768;13,88646853
4730;26,38809;43,36938;13,71539;3,86269;1,57451;1,96363;1,43382;0,09958;3,1621;38,2627305;40,12976774;45,48559718;14,38463507
4250;23,10612;46,17566;16,59699;4,56591;1,60912;1,99017;1,60785;0,10325;2,78217;33,503874;34,79962987;47,96149475;17,23887539
3950;28,28346;39,91269;11,6753;4,73067;1,11079;2,11521;1,37143;0,09679;3,41856;41,011017;44,28883022;43,10271923;12,60845054
4890;23,7785;38,92861;11,66099;4,77187;1,81032;2,03813;1,33495;0,10212;3,33836;34,478825;40,53069632;45,76152668;13,707777
3730;25,72095;42,9044;15,91154;5,00227;1,67934;1,96512;1,585;0,11385;2,69643;37,2953775;38,80435569;44,64032032;16,55532399
4660;24,49455;41,32555;12,73339;5,03031;1,97466;2,07793;1,46265;0,101;3,24545;35,5170975;39,65022175;46,1346038;14,21517445
4790;25,15872;43,02893;13,10139;4,84265;1,94304;2,10073;1,45135;0,09989;3,2843;36,480144;39,39095262;46,46227666;14,14677071
7850;26,35086;44,34604;12,07217;5,2592;0,82663;2,33066;1,41829;0,06871;3,67341;38,208747;40,37828988;46,86406644;12,75764368
4330;29,58033;40,66668;11,96101;4,8833;0,99572;2,10208;1,40698;0,09628;3,39994;42,8914785;44,90353002;42,57436558;12,5221044
6120;24,03424;44,97139;11,81474;4,31108;0,4941;2,52566;1,79995;0,08122;3,80638;34,849648;38,03061289;49,07623527;12,89315184
7170;26,96166;44,44382;12,35808;5,11142;1,05695;2,13106;1,52335;0,10566;3,59634;39,094407;40,76737491;46,34570547;12,88691962
7720;29,06974;41,83858;11,86857;4,92555;0,924;2,16212;1,4344;0,09383;3,52516;42,151123;43,97233716;43,64629019;12,38137265
3980;27,69151;42,6675;12,46912;5,22316;0,98851;2,17867;1,43331;0,08666;3,42185;40,1526895;42,13766446;44,77679629;13,08553925
4260;29,74628;41,23673;11,87785;5,13255;0,8827;2,11331;1,38663;0,0934;3,47173;43,132106;44,81412066;42,84483104;12,34104829
4830;27,09049;43,49885;12,46274;5,17898;0,96362;2,19967;1,45546;0,08815;3,49031;39,2812105;41,24323339;45,67153609;13,08523052
5280;26,68764;41,75144;12,87423;4,99591;1,15997;2,28203;1,43213;0,10168;3,24302;38,697078;41,46585782;44,73875973;13,79538245
7070;27,18263;43,85427;12,30523;5,19731;0,97287;2,18804;1,56622;0,10145;3,56387;39,4148135;41,23996507;45,88499608;12,87503886
4630;22,69564;45,91629;14,23361;5,66962;1,38174;2,0753;1,48145;0,09751;3,22591;32,908678;35,36340089;49,3412762;15,29532291
7390;23,37246;45,70975;11,70735;4,57408;1,09527;2,10381;1,22561;0,07696;3,90436;33,890067;37,11654639;50,06151379;12,82193982
3840;23,91146;45,10477;13,19824;4,93522;1,61767;2,06888;1,47213;0,1024;3,41748;34,671617;37,29148276;48,51298839;14,19552885
4180;22,81168;44,96165;14,26355;5,59599;1,49765;2,11746;1,48579;0,0919;3,15221;33,076936;35,83550439;48,71138627;15,45310934
4460;25,87228;41,09629;14,76303;5,73487;1,40159;2,02161;1,48469;0,09235;2,78373;37,514806;40,17687512;44,01250299;15,81062188
6350;26,75995;42,03015;13,0562;4,87764;1,18615;2,0301;1,4662;0,10017;3,21917;38,8019275;41,32776587;44,76613175;13,90610239
6420;22,18013;45,1112;14,4507;5,19379;1,50047;2,07235;1,45701;0,09612;3,12173;32,1611885;35,06335103;49,18194616;15,75470281
4810;22,4116;45,41955;13,13641;5,00681;1,58967;2,11769;1,31187;0,09496;3,45753;32,49682;35,69009096;49,88266146;14,42724758
5750;23,02656;45,65696;12,89586;4,78661;1,2552;2,10575;1,46161;0,08695;3,54044;33,388512;36,3150188;49,65879763;14,02618357
4510;22,29686;47,06879;14,47808;5,22581;1,32411;2,0522;1,6128;0,10216;3,25104;32,330447;34,43904026;50,13861868;15,42234105
4350;24,07942;44,04148;12,95856;5,4683;1,79018;2,08975;1,46821;0,10825;3,39864;34,915159;37,98627363;47,91533988;14,09838649
4460;22,21949;45,13466;14,26223;5,22481;1,62009;2,06571;1,40036;0,09289;3,16463;32,2182605;35,16695691;49,26549785;15,56754524
6160;22,7713;46,91821;13,7519;5,35553;1,74825;2,08684;1,50331;0,08835;3,41176;33,018385;35,24273178;50,07894513;14,6783231
4990;22,92344;46,58845;13,58752;5,07972;1,66563;2,07854;1,56405;0,09067;3,42877;33,238988;35,58208312;49,87258036;14,54533652
4930;21,8145;43,66134;15,6243;5,20609;1,56477;2,05354;1,52455;0,09342;2,79445;31,631025;34,79122887;48,02347292;17,18529821
4870;23,07211;46,96819;12,80543;5,07069;1,59827;2,10587;1,39682;0,08416;3,66783;33,4545595;35,88460021;50,37982105;13,73557874
4880;25,0139;44,17924;14,01029;5,58488;1,41797;1,98769;1,47608;0,08611;3,15334;36,270155;38,3974973;46,77047145;14,83203125
4410;25,12354;43,88157;13,95696;5,53637;1,41239;2,00409;1,50322;0,10775;3,14406;36,429133;38,64435782;46,54997122;14,80567095
4590;24,44051;44,29237;13,86018;5,61089;1,32955;1,96858;1,47363;0,08964;3,19566;35,4387395;37,86542497;47,32531226;14,80926278
4550;24,42118;44,5946;14,35935;5,75961;1,52149;1,96142;1,57759;0,09369;3,10561;35,410711;37,52539417;47,25773349;15,21687234
4740;21,26932;46,30816;14,36157;5,2746;1,76514;2,08647;1,62463;0,08996;3,22445;30,840514;33,70170666;50,60434545;15,69394788
5230;22,39111;45,58882;13,07274;4,99533;1,25906;2,13685;1,43879;0,07817;3,48732;32,4671095;35,62776641;50,02686888;14,34536472
5550;23,58878;45,03813;14,00931;4,88939;1,55826;2,07059;1,61005;0,09356;3,21487;34,203731;36,67914369;48,29765623;15,02320008
4400;24,58983;42,48332;13,61937;5,79571;1,48233;2,0867;1,36856;0,08413;3,11933;35,6552535;38,85794749;46,29933756;14,84271495
4540;24,61419;40,8197;13,6855;5,52693;1,36161;2,15112;1,49669;0,0959;2,9827;35,6905755;39,57011878;45,25677591;15,17310531
5270;21,93233;46,74816;14,43439;5,04923;1,34551;2,03415;1,61804;0,10234;3,23867;31,8018785;34,20129479;50,27525657;15,52344864
4220;23,99189;44,85855;14,46319;5,56629;1,53367;1,93722;1,50653;0,0923;3,10157;34,7882405;36,96551664;47,66609212;15,36839124
4780;24,19763;47,36112;13,78642;4,96909;0,9535;2,02127;1,57968;0,08933;3,43534;35,0865635;36,45959408;49,21448663;14,32591929
4510;26,06998;41,25498;14,79948;5,27377;1,36757;2,04539;1,50949;0,0968;2,7876;37,801471;40,27605991;43,95564517;15,76829492
5690;23,94201;45,3509;14,05073;5,37949;1,43743;2,04355;1,58543;0,09395;3,22765;34,7159145;36,88569935;48,18538376;14,92891689
4800;23,95007;43,79031;14,38554;5,23648;1,32736;2,08108;1,55653;0,09152;3,04405;34,7276015;37,38031358;47,13528862;15,4843978
4680;24,11872;47,17526;13,87359;5,0138;1,03124;2,01868;1,59604;0,0931;3,40036;34,972144;36,42135177;49,13015168;14,44849654
5020;23,29438;45,03944;13,84341;5,20831;1,39707;2,07617;1,48054;0,09136;3,25349;33,776851;36,45257931;48,607366;14,94005468
4680;24,74359;45,53558;12,78035;5,43695;1,08653;2,07976;1,54578;0,08838;3,56294;35,8782055;38,08963829;48,34226649;13,56809522
5630;24,18951;47,48709;14,135;5,16365;0,96293;2,0131;1,66555;0,08746;3,35954;35,0747895;36,27292802;49,10922694;14,61784504
